fixture_id,fixture_code,home_team_id,team_h_score,away_team_id,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id,opponent_team_id,team_id
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,3,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,3,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,3,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,4,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,4,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,4,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,4,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,4,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,4,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,4,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,4,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,4,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,4,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,4,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,4,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,4,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,4,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,4,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,5,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,5,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,5,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,5,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,5,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,5,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,5,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,5,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,5,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,5,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,5,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,5,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,5,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,5,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,5,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,6,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,6,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,6,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,6,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,6,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,6,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,6,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,6,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,6,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,6,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,6,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,6,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,6,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,6,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,6,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,7,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,7,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,7,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,7,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,7,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,7,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,7,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,7,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,7,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,7,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,7,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,7,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,7,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,7,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,7,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,8,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,8,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,8,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,8,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,8,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,8,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,8,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,8,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,8,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,8,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,8,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,8,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,8,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,8,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,8,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,9,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,9,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,9,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,9,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,9,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,9,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,9,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,9,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,9,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,9,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,9,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,9,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,9,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,9,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,9,6,1
263,2210533,4,,2,,27.0,False,0,False,2022-02-26 15:00:00,Gameweek 27,False,3,10,4,2
271,2210541,2,,16,,28.0,False,0,False,2022-03-05 15:00:00,Gameweek 28,True,2,10,16,2
196,2210466,10,,2,,28.0,False,0,False,2022-03-10 19:45:00,Gameweek 28,False,2,10,10,2
290,2210560,19,,2,,29.0,False,0,False,2022-03-13 14:00:00,Gameweek 29,False,3,10,19,2
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,True,3,10,1,2
310,2210580,20,,2,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,4,10,20,2
312,2210582,2,,17,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,10,17,2
321,2210591,2,,11,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,True,4,10,11,2
337,2210607,9,,2,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,False,3,10,9,2
341,2210611,2,,15,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,True,2,10,15,2
354,2210624,5,,2,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,False,2,10,5,2
361,2210631,2,,7,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,True,2,10,7,2
379,2210649,12,,2,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,False,5,10,12,2
171,2210441,2,,5,,,False,0,False,,,True,2,10,5,2
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,11,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,11,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,11,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,11,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,11,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,11,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,11,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,11,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,11,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,11,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,11,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,11,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,11,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,11,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,11,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,12,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,12,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,12,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,12,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,12,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,12,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,12,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,12,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,12,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,12,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,12,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,12,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,12,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,12,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,12,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,13,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,13,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,13,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,13,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,13,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,13,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,13,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,13,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,13,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,13,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,13,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,13,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,13,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,13,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,13,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,14,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,14,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,14,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,14,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,14,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,14,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,14,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,14,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,14,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,14,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,14,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,14,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,14,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,14,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,14,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,15,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,15,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,15,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,15,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,15,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,15,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,15,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,15,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,15,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,15,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,15,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,15,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,15,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,15,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,15,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,16,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,16,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,16,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,16,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,16,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,16,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,16,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,16,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,16,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,16,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,16,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,16,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,16,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,16,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,16,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,17,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,17,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,17,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,17,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,17,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,17,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,17,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,17,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,17,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,17,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,17,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,17,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,17,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,17,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,17,6,1
191,2210461,1,,20,,26.0,False,0,False,2022-02-24 19:45:00,Gameweek 26,True,3,18,20,1
279,2210549,18,,1,,28.0,False,0,False,2022-03-06 14:00:00,Gameweek 28,False,2,18,18,1
281,2210551,1,,9,,29.0,False,0,False,2022-03-13 16:30:00,Gameweek 29,True,3,18,9,1
261,2210531,1,,11,,29.0,False,0,False,2022-03-16 20:15:00,Gameweek 29,True,4,18,11,1
291,2210561,2,,1,,30.0,False,0,False,2022-03-19 12:30:00,Gameweek 30,False,3,18,2,1
304,2210574,7,,1,,31.0,False,0,False,2022-04-02 14:00:00,Gameweek 31,False,2,18,7,1
311,2210581,1,,4,,32.0,False,0,False,2022-04-09 14:00:00,Gameweek 32,True,3,18,4,1
326,2210596,16,,1,,33.0,False,0,False,2022-04-16 14:00:00,Gameweek 33,False,2,18,16,1
331,2210601,1,,13,,34.0,False,0,False,2022-04-23 14:00:00,Gameweek 34,True,3,18,13,1
349,2210619,19,,1,,35.0,False,0,False,2022-04-30 14:00:00,Gameweek 35,False,3,18,19,1
351,2210621,1,,10,,36.0,False,0,False,2022-05-07 14:00:00,Gameweek 36,True,2,18,10,1
365,2210635,14,,1,,37.0,False,0,False,2022-05-15 14:00:00,Gameweek 37,False,2,18,14,1
371,2210641,1,,8,,38.0,False,0,False,2022-05-22 15:00:00,Gameweek 38,True,2,18,8,1
218,2210488,17,,1,,,False,0,False,,,False,4,18,17,1
243,2210513,6,,1,,,False,0,False,,,False,5,18,6,1
262,2210532,3,,14,,27.0,False,0,False,2022-02-26 15:00:00,Gameweek 27,False,2,19,3,14
276,2210546,14,,4,,28.0,False,0,False,2022-03-05 15:00:00,Gameweek 28,True,3,19,4,14
209,2210479,16,,14,,28.0,False,0,False,2022-03-10 19:30:00,Gameweek 28,False,2,19,16,14
284,2210554,6,,14,,29.0,False,0,False,2022-03-13 14:00:00,Gameweek 29,False,5,19,6,14
195,2210465,8,,14,,29.0,False,0,False,2022-03-17 19:45:00,Gameweek 29,False,2,19,8,14
296,2210566,14,,7,,30.0,False,0,False,2022-03-20 14:00:00,Gameweek 30,True,2,19,7,14
