fixture_id,fixture_code,home_team_id,team_h_score,away_team_id,team_a_score,event,finished,minutes,provisional_start_time,kickoff_time,event_name,is_home,difficulty,player_id,opponent_team_id,team_id
364,2128651,13,,8,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,4,188,13,8
371,2128658,8,,14,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,188,14,8
341,2128628,8,,4,,35,False,0,False,2021-05-10 19:00:00,Gameweek 35,True,2,189,4,8
357,2128644,16,,8,,36,False,0,False,2021-05-15 14:00:00,Gameweek 36,False,2,189,16,8
364,2128651,13,,8,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,4,189,13,8
371,2128658,8,,14,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,189,14,8
341,2128628,8,,4,,35,False,0,False,2021-05-10 19:00:00,Gameweek 35,True,2,190,4,8
357,2128644,16,,8,,36,False,0,False,2021-05-15 14:00:00,Gameweek 36,False,2,190,16,8
364,2128651,13,,8,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,4,190,13,8
371,2128658,8,,14,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,190,14,8
341,2128628,8,,4,,35,False,0,False,2021-05-10 19:00:00,Gameweek 35,True,2,191,4,8
357,2128644,16,,8,,36,False,0,False,2021-05-15 14:00:00,Gameweek 36,False,2,191,16,8
364,2128651,13,,8,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,4,191,13,8
371,2128658,8,,14,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,191,14,8
341,2128628,8,,4,,35,False,0,False,2021-05-10 19:00:00,Gameweek 35,True,2,192,4,8
357,2128644,16,,8,,36,False,0,False,2021-05-15 14:00:00,Gameweek 36,False,2,192,16,8
364,2128651,13,,8,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,4,192,13,8
371,2128658,8,,14,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,192,14,8
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,193,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,193,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,193,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,193,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,194,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,194,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,194,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,194,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,195,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,195,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,195,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,195,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,196,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,196,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,196,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,196,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,197,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,197,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,197,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,197,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,198,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,198,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,198,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,198,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,199,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,199,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,199,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,199,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,200,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,200,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,200,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,200,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,201,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,201,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,201,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,201,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,202,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,202,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,202,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,202,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,203,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,203,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,203,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,203,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,204,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,204,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,204,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,204,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,205,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,205,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,205,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,205,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,206,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,206,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,206,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,206,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,207,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,207,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,207,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,207,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,208,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,208,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,208,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,208,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,209,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,209,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,209,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,209,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,210,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,210,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,210,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,210,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,211,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,211,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,211,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,211,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,212,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,212,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,212,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,212,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,213,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,213,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,213,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,213,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,214,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,214,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,214,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,214,18,10
342,2128629,10,,17,,35,False,0,False,2021-05-08 11:30:00,Gameweek 35,True,3,215,17,10
350,2128637,4,,10,,36,False,0,False,2021-05-15 11:30:00,Gameweek 36,False,2,215,4,10
366,2128653,16,,10,,37,False,0,False,2021-05-18 17:00:00,Gameweek 37,False,2,215,16,10
372,2128659,10,,18,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,215,18,10
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,216,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,216,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,216,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,216,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,217,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,217,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,217,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,217,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,218,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,218,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,218,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,218,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,219,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,219,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,219,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,219,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,220,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,220,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,220,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,220,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,221,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,221,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,221,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,221,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,222,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,222,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,222,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,222,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,223,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,223,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,223,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,223,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,224,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,224,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,224,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,224,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,225,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,225,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,225,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,225,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,226,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,226,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,226,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,226,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,227,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,227,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,227,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,227,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,228,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,228,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,228,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,228,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,229,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,229,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,229,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,229,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,230,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,230,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,230,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,230,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,231,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,231,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,231,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,231,17,9
345,2128632,12,,5,,35,False,0,False,2021-05-08 16:30:00,Gameweek 35,False,5,232,12,5
354,2128641,5,,1,,35,False,0,False,2021-05-12 19:15:00,Gameweek 35,True,3,232,1,5
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,True,4,232,9,5
370,2128657,2,,5,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,False,3,232,2,5
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,233,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,233,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,233,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,233,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,234,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,234,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,234,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,234,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,235,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,235,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,235,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,235,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,236,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,236,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,236,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,236,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,237,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,237,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,237,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,237,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,238,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,238,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,238,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,238,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,239,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,239,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,239,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,239,17,9
343,2128630,9,,14,,35,False,0,False,2021-05-07 19:00:00,Gameweek 35,True,2,240,14,9
352,2128639,13,,9,,35,False,0,False,2021-05-11 17:00:00,Gameweek 35,False,4,240,13,9
361,2128648,5,,9,,37,False,0,False,2021-05-18 19:15:00,Gameweek 37,False,4,240,5,9
373,2128660,9,,17,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,3,240,17,9
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,241,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,241,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,241,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,241,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,241,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,242,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,242,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,242,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,242,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,242,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,243,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,243,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,243,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,243,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,243,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,244,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,244,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,244,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,244,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,244,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,245,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,245,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,245,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,245,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,245,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,246,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,246,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,246,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,246,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,246,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,247,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,247,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,247,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,247,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,247,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,248,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,248,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,248,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,248,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,248,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,249,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,249,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,249,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,249,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,249,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,250,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,250,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,250,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,250,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,250,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,251,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,251,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,251,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,251,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,251,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,252,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,252,13,11
353,2128640,18,,11,,36,False,0,False,2021-05-16 15:30:00,Gameweek 36,False,2,252,18,11
360,2128647,4,,11,,37,False,0,False,2021-05-19 19:15:00,Gameweek 37,False,2,252,4,11
374,2128661,11,,6,,38,False,0,False,2021-05-23 15:00:00,Gameweek 38,True,2,252,6,11
344,2128631,11,,16,,35,False,0,False,2021-05-08 19:15:00,Gameweek 35,True,2,253,16,11
334,2128621,13,,11,,35,False,0,False,2021-05-13 19:15:00,Gameweek 35,False,4,253,13,11
